"image","sub","r","cat","type","stability"
"easy-vcom=3-136","1039","0.293464792460505","2","within","fall"
"easy-vcom=3-136","1039","0.264959150365057","2","between","fall"
"easy-vcom=3-136","1040","0.666538636090276","2","within","fall"
"easy-vcom=3-136","1040","0.538991324666641","2","between","fall"
"easy-vcom=3-136","1041","0.620622185865508","2","within","fall"
"easy-vcom=3-136","1041","0.681066530737514","2","between","fall"
"easy-vcom=3-136","1043","-0.0391189207572181","2","within","fall"
"easy-vcom=3-136","1043","-0.0841548524212941","2","between","fall"
"hard-440","1016","0.397330816056148","3","within","stand"
"hard-440","1016","0.620797956192774","3","between","stand"
"hard-440","1019","0.539430657593723","3","within","stand"
"hard-440","1019","0.912437212112753","3","between","stand"
"hard-440","1023","0.531454253618646","3","within","stand"
"hard-440","1023","0.913994953192425","3","between","stand"
"hard-440","1024","0.614145195193708","3","within","stand"
"hard-440","1024","0.575072462557351","3","between","stand"
"hard-440","1027","0.259137376781842","3","within","stand"
"hard-440","1027","0.535696837678373","3","between","stand"
"hard-440","1031","0.950999893309441","3","within","stand"
"hard-440","1031","0.802318085212039","3","between","stand"
"hard-440","1032","0.114952833661095","3","within","stand"
"hard-440","1032","0.514585090952556","3","between","stand"
"hard-440","1033","0.544959063179885","3","within","stand"
"hard-440","1033","0.659262002859912","3","between","stand"
"hard-440","1034","0.517423996944206","3","within","stand"
"hard-440","1034","0.90302047527471","3","between","stand"
"hard-440","1035","0.609618965461715","3","within","stand"
"hard-440","1035","0.76941869893544","3","between","stand"
"hard-440","1036","-0.10655609009633","3","within","stand"
"hard-440","1036","-0.112914291307056","3","between","stand"
"hard-440","1039","0.738342106683547","3","within","stand"
"hard-440","1039","0.830386990835731","3","between","stand"
"hard-440","1042","0.579257890704054","3","within","stand"
"hard-440","1042","0.898560555966799","3","between","stand"
"hard-14","1016","0.247331811092432","1","within","stand"
"hard-14","1016","0.0280440848068076","1","between","stand"
"hard-14","1019","0.577714244068153","1","within","stand"
"hard-14","1019","0.436599369541759","1","between","stand"
"hard-14","1023","0.0224827961966639","1","within","stand"
"hard-14","1023","0.00950801922008102","1","between","stand"
"hard-14","1024","-0.162217645957345","1","within","stand"
"hard-14","1024","-0.132709820643763","1","between","stand"
"hard-14","1027","0.56763347040241","1","within","stand"
"hard-14","1027","0.49091145229395","1","between","stand"
"hard-14","1031","0.948613442036146","1","within","stand"
"hard-14","1031","0.77216118111676","1","between","stand"
"hard-14","1032","0.64275447549634","1","within","stand"
"hard-14","1032","0.452472537305066","1","between","stand"
"hard-14","1033","0.581755826071651","1","within","stand"
"hard-14","1033","0.504865518080921","1","between","stand"
"hard-14","1034","0.454074868868566","1","within","stand"
"hard-14","1034","0.462976098429589","1","between","stand"
"hard-14","1035","-0.0252710207573511","1","within","stand"
"hard-14","1035","-0.100147531364302","1","between","stand"
"hard-14","1036","0.45407486886856","1","within","stand"
"hard-14","1036","0.462976098429615","1","between","stand"
"hard-14","1039","0.297947232442922","1","within","stand"
"hard-14","1039","0.316962617664155","1","between","stand"
"hard-14","1042","0.537384699687209","1","within","stand"
"hard-14","1042","0.498268797239648","1","between","stand"
"hard-vcom=1-92","1016","0.437887667876807","3","within","stand"
"hard-vcom=1-92","1016","0.250162210223847","3","between","stand"
"hard-vcom=1-92","1019","-0.0759670173723735","3","within","stand"
"hard-vcom=1-92","1019","-0.088543676697243","3","between","stand"
"hard-vcom=1-92","1023","0.221921866609917","3","within","stand"
"hard-vcom=1-92","1023","0.299546492957221","3","between","stand"
"hard-vcom=1-92","1024","0.769988188540265","3","within","stand"
"hard-vcom=1-92","1024","0.0918490054390689","3","between","stand"
"hard-vcom=1-92","1027","0.329354771402448","3","within","stand"
"hard-vcom=1-92","1027","-0.0716991981808187","3","between","stand"
"hard-vcom=1-92","1031","0.946514227809814","3","within","stand"
"hard-vcom=1-92","1031","-0.0414044655735188","3","between","stand"
"hard-vcom=1-92","1032","0.0405165119579541","3","within","stand"
"hard-vcom=1-92","1032","0.554547096877228","3","between","stand"
"hard-vcom=1-92","1033","0.598766973920203","3","within","stand"
"hard-vcom=1-92","1033","0.010934180508313","3","between","stand"
"hard-vcom=1-92","1034","-0.060778505908188","3","within","stand"
"hard-vcom=1-92","1034","-0.0733404356356441","3","between","stand"
"hard-vcom=1-92","1035","-0.0457818737180605","3","within","stand"
"hard-vcom=1-92","1035","-0.0534096952543055","3","between","stand"
"hard-vcom=1-92","1036","0.186004464663486","3","within","stand"
"hard-vcom=1-92","1036","0.274716025412134","3","between","stand"
"hard-vcom=1-92","1039","0.0303342676534851","3","within","stand"
"hard-vcom=1-92","1039","0.735956250603492","3","between","stand"
"hard-vcom=1-92","1042","0.150250407026145","3","within","stand"
"hard-vcom=1-92","1042","0.0397137690497667","3","between","stand"
"easy-304","1016","0.461532492039553","1","within","fall"
"easy-304","1016","0.606489344007084","1","between","fall"
"easy-304","1019","0.578143073024661","1","within","fall"
"easy-304","1019","0.439258345002584","1","between","fall"
"easy-304","1023","0.608376052512002","1","within","fall"
"easy-304","1023","0.465971486723139","1","between","fall"
"easy-304","1024","-0.0727389731829134","1","within","fall"
"easy-304","1024","-0.0939576300470358","1","between","fall"
"easy-304","1027","0.511474379044255","1","within","fall"
"easy-304","1027","0.352899201040848","1","between","fall"
"easy-304","1031","0.950781771240371","1","within","fall"
"easy-304","1031","0.191931032958469","1","between","fall"
"easy-304","1032","0.368052988178685","1","within","fall"
"easy-304","1032","0.118564644900614","1","between","fall"
"easy-304","1033","0.445007337471485","1","within","fall"
"easy-304","1033","0.550113622815336","1","between","fall"
"easy-304","1034","0.523660520128728","1","within","fall"
"easy-304","1034","0.345129235944454","1","between","fall"
"easy-304","1035","0.508883734399189","1","within","fall"
"easy-304","1035","0.33251916853466","1","between","fall"
"easy-304","1036","0.615752273613234","1","within","fall"
"easy-304","1036","0.446732264562875","1","between","fall"
"easy-304","1039","-0.10537310621264","1","within","fall"
"easy-304","1039","0.235500077387544","1","between","fall"
"easy-304","1042","0.175716568894912","1","within","fall"
"easy-304","1042","0.338558251376235","1","between","fall"
"hard-280","1016","0.587123229453474","1","within","fall"
"hard-280","1016","0.399815450338504","1","between","fall"
"hard-280","1019","0.490312267201727","1","within","fall"
"hard-280","1019","0.623835112406708","1","between","fall"
"hard-280","1023","-0.12780041599192","1","within","fall"
"hard-280","1023","0.403756242228504","1","between","fall"
"hard-280","1024","0.332186687473128","1","within","fall"
"hard-280","1024","0.736584711650287","1","between","fall"
"hard-280","1027","0.579413575932698","1","within","fall"
"hard-280","1027","0.445267198713809","1","between","fall"
"hard-280","1031","0.947944550850487","1","within","fall"
"hard-280","1031","0.0439784884761143","1","between","fall"
"hard-280","1032","0.441181700960655","1","within","fall"
"hard-280","1032","0.46252117618582","1","between","fall"
"hard-280","1033","0.589658491767646","1","within","fall"
"hard-280","1033","0.450990742479715","1","between","fall"
"hard-280","1034","-0.154100639644724","1","within","fall"
"hard-280","1034","-0.0492579735002858","1","between","fall"
"hard-280","1035","0.557242616746716","1","within","fall"
"hard-280","1035","0.594530135031996","1","between","fall"
"hard-280","1036","0.490312267201729","1","within","fall"
"hard-280","1036","0.623835112406706","1","between","fall"
"hard-280","1039","0.485193299069911","1","within","fall"
"hard-280","1039","0.211265313079351","1","between","fall"
"hard-280","1042","0.587316909005876","1","within","fall"
"hard-280","1042","0.0851792557677929","1","between","fall"
"hard-600","1016","0.569966475202405","2","within","fall"
"hard-600","1016","0.502355577788174","2","between","fall"
"hard-600","1019","0.00299529269728729","2","within","fall"
"hard-600","1019","0.0128835443257784","2","between","fall"
"hard-600","1023","0.569874398270574","2","within","fall"
"hard-600","1023","0.45822216005239","2","between","fall"
"hard-600","1024","-0.0973038995550888","2","within","fall"
"hard-600","1024","-0.0871288617356449","2","between","fall"
"hard-600","1027","0.450298001656789","2","within","fall"
"hard-600","1027","0.541041185633372","2","between","fall"
"hard-600","1031","0.945590808795675","2","within","fall"
"hard-600","1031","0.192923124830712","2","between","fall"
"hard-600","1032","0.681132473401814","2","within","fall"
"hard-600","1032","0.516533520670838","2","between","fall"
"hard-600","1033","0.514130001599134","2","within","fall"
"hard-600","1033","0.620794045055994","2","between","fall"
"hard-600","1034","-0.0522668605003134","2","within","fall"
"hard-600","1034","-0.080720833336478","2","between","fall"
"hard-600","1035","0.518193083546408","2","within","fall"
"hard-600","1035","0.550090761553194","2","between","fall"
"hard-600","1036","0.55447187028956","2","within","fall"
"hard-600","1036","0.493909712869678","2","between","fall"
"hard-600","1039","0.903718368850531","2","within","fall"
"hard-600","1039","0.17881061573074","2","between","fall"
"hard-600","1042","0.0870340995132741","2","within","fall"
"hard-600","1042","0.257857130115693","2","between","fall"
"easy-586","1016","0.0281159039531906","3","within","stand"
"easy-586","1016","-0.0705491203093919","3","between","stand"
"easy-586","1019","-0.037832266438013","3","within","stand"
"easy-586","1019","-0.0732592162862774","3","between","stand"
"easy-586","1023","0.440607190517216","3","within","stand"
"easy-586","1023","-0.0911263233585669","3","between","stand"
"easy-586","1024","0.548178963272627","3","within","stand"
"easy-586","1024","-0.0868773149984609","3","between","stand"
"easy-586","1027","-0.00652995247681767","3","within","stand"
"easy-586","1027","-0.0469364877083136","3","between","stand"
"easy-586","1031","0.946648881172994","3","within","stand"
"easy-586","1031","-0.0549224632042692","3","between","stand"
"easy-586","1032","0.540727516685568","3","within","stand"
"easy-586","1032","-0.0890687614918627","3","between","stand"
"easy-586","1033","0.624069671390469","3","within","stand"
"easy-586","1033","-0.0897444832730186","3","between","stand"
"easy-586","1034","-0.0699220690308556","3","within","stand"
"easy-586","1034","-0.0491501304069587","3","between","stand"
"easy-586","1035","-0.0520870153487326","3","within","stand"
"easy-586","1035","-0.0732826775138687","3","between","stand"
"easy-586","1036","0.548178963272626","3","within","stand"
"easy-586","1036","-0.086877314998461","3","between","stand"
"easy-586","1039","0.611989380762671","3","within","stand"
"easy-586","1039","-0.088091009322252","3","between","stand"
"easy-586","1042","0.535294964598179","3","within","stand"
"easy-586","1042","-0.0953609007266802","3","between","stand"
"easy-164","1016","-0.04947269521065","1","within","stand"
"easy-164","1016","0.0465265751770554","1","between","stand"
"easy-164","1019","0.339108348782742","1","within","stand"
"easy-164","1019","0.647691113714531","1","between","stand"
"easy-164","1023","-0.0130716532367031","1","within","stand"
"easy-164","1023","-0.111686638394201","1","between","stand"
"easy-164","1024","0.613052079633231","1","within","stand"
"easy-164","1024","0.467745609847573","1","between","stand"
"easy-164","1027","-0.0891669592098845","1","within","stand"
"easy-164","1027","-0.0289051134590655","1","between","stand"
"easy-164","1032","0.0382880320963408","1","within","stand"
"easy-164","1032","0.00910306776775184","1","between","stand"
"easy-164","1033","0.456033474007517","1","within","stand"
"easy-164","1033","0.635406038170277","1","between","stand"
"easy-164","1034","-0.0653800416298508","1","within","stand"
"easy-164","1034","-0.0291223436962474","1","between","stand"
"easy-164","1035","0.434860915628256","1","within","stand"
"easy-164","1035","0.477583401725181","1","between","stand"
"easy-164","1036","-0.0570588399558946","1","within","stand"
"easy-164","1036","-0.0942884722526935","1","between","stand"
"easy-164","1039","0.469342005710072","1","within","stand"
"easy-164","1039","0.648757640979347","1","between","stand"
"easy-164","1042","0.317262602875704","1","within","stand"
"easy-164","1042","0.45354842068295","1","between","stand"
"hard-vcom=4-27","1016","0.530298356192728","1","within","stand"
"hard-vcom=4-27","1016","0.58142667958483","1","between","stand"
"hard-vcom=4-27","1019","0.505459359022593","1","within","stand"
"hard-vcom=4-27","1019","0.12212486453007","1","between","stand"
"hard-vcom=4-27","1023","0.604428656690932","1","within","stand"
"hard-vcom=4-27","1023","0.489144651078616","1","between","stand"
"hard-vcom=4-27","1024","0.48323849020306","1","within","stand"
"hard-vcom=4-27","1024","0.576427279661333","1","between","stand"
"hard-vcom=4-27","1027","0.429050102408533","1","within","stand"
"hard-vcom=4-27","1027","0.52832393105814","1","between","stand"
"hard-vcom=4-27","1031","0.95267424627678","1","within","stand"
"hard-vcom=4-27","1031","0.419644125076899","1","between","stand"
"hard-vcom=4-27","1032","0.305183797451652","1","within","stand"
"hard-vcom=4-27","1032","0.470177914301236","1","between","stand"
"hard-vcom=4-27","1033","-0.140993443087187","1","within","stand"
"hard-vcom=4-27","1033","-0.105117903729935","1","between","stand"
"hard-vcom=4-27","1034","-0.0753295401224805","1","within","stand"
"hard-vcom=4-27","1034","-0.0621697786996892","1","between","stand"
"hard-vcom=4-27","1035","0.469272795632972","1","within","stand"
"hard-vcom=4-27","1035","0.502936492836425","1","between","stand"
"hard-vcom=4-27","1036","0.532329882448817","1","within","stand"
"hard-vcom=4-27","1036","0.50408855211037","1","between","stand"
"hard-vcom=4-27","1039","0.590811300231519","1","within","stand"
"hard-vcom=4-27","1039","0.46089009250458","1","between","stand"
"hard-vcom=4-27","1042","0.195306919511514","1","within","stand"
"hard-vcom=4-27","1042","0.195969129436315","1","between","stand"
"hard-vcom=3-142","1016","0.198458229554","2","within","fall"
"hard-vcom=3-142","1016","0.41387669734095","2","between","fall"
"hard-vcom=3-142","1019","0.651297974596999","2","within","fall"
"hard-vcom=3-142","1019","0.621417174506506","2","between","fall"
"hard-vcom=3-142","1023","-0.111157072613221","2","within","fall"
"hard-vcom=3-142","1023","0.451682557722604","2","between","fall"
"hard-vcom=3-142","1024","0.280410487847185","2","within","fall"
"hard-vcom=3-142","1024","0.0203063257691539","2","between","fall"
"hard-vcom=3-142","1027","0.764321373710549","2","within","fall"
"hard-vcom=3-142","1027","0.423188686122877","2","between","fall"
"hard-vcom=3-142","1031","0.944901445534678","2","within","fall"
"hard-vcom=3-142","1031","0.243322836591494","2","between","fall"
"hard-vcom=3-142","1032","0.134456282456714","2","within","fall"
"hard-vcom=3-142","1032","0.611571402093686","2","between","fall"
"hard-vcom=3-142","1033","0.586337973957238","2","within","fall"
"hard-vcom=3-142","1033","0.569803697371464","2","between","fall"
"hard-vcom=3-142","1034","-0.0575019624789586","2","within","fall"
"hard-vcom=3-142","1034","-0.074258076041506","2","between","fall"
"hard-vcom=3-142","1035","0.266652144671214","2","within","fall"
"hard-vcom=3-142","1035","0.635261951607346","2","between","fall"
"hard-vcom=3-142","1036","0.503022693691","2","within","fall"
"hard-vcom=3-142","1036","0.460288077038394","2","between","fall"
"hard-vcom=3-142","1039","0.947228788625583","2","within","fall"
"hard-vcom=3-142","1039","0.245716392245402","2","between","fall"
"hard-vcom=3-142","1042","0.420980086560916","2","within","fall"
"hard-vcom=3-142","1042","0.435475086647152","2","between","fall"
"hard-78","1016","0.433354480224497","2","within","fall"
"hard-78","1016","0.673203101382436","2","between","fall"
"hard-78","1019","-0.0988034386690429","2","within","fall"
"hard-78","1019","-0.107431016058772","2","between","fall"
"hard-78","1023","0.282946100898345","2","within","fall"
"hard-78","1023","0.635353951316639","2","between","fall"
"hard-78","1024","0.592281074944116","2","within","fall"
"hard-78","1024","0.677210273972208","2","between","fall"
"hard-78","1027","0.562234354500272","2","within","fall"
